y,x,idea,beta,alpha,z_last,abs_z,adf_pval,nobs,bucket_y,bucket_x,is_bahrain_pair,is_ksa_pair,ksa_cross
PIFKSA 5 1/8 02/14/53,BHRAIN 6 09/19/44,Long Y / Short X,0.38,68.22,1.11,1.11,0.0898,121,IG,HY,True,True,True
PIFKSA 5 3/8 01/29/54,QATAR 4.4 04/16/50,Short Y / Long X,0.97,75.27,-1.11,1.11,0.1015,122,IG,IG,False,True,True
OMAN 6 1/4 01/25/31,PIFKSA 5 5/8 07/29/34,Long Y / Short X,0.91,5.52,1.11,1.11,0.1501,122,IG,IG,False,True,True
PIFKSA 5 3/8 01/29/54,BHRAIN 7 1/2 02/12/36,Long Y / Short X,0.33,93.89,1.11,1.11,0.1539,122,IG,HY,True,True,True
OMAN 7 01/25/51,KSA 4 5/8 10/04/47,Long Y / Short X,0.73,71.46,1.11,1.11,0.188,122,IG,IG,False,True,True
DPWDU 5 5/8 09/25/48,PIFKSA 5 09/15/35,Long Y / Short X,2.04,-93.42,1.1,1.1,0.0023,122,QUASI,IG,False,True,True
KSA 2 1/4 02/02/33,TAQAUH 4 10/03/49,Short Y / Long X,0.73,2.95,-1.1,1.1,0.0081,121,IG,QUASI,False,True,True
PIFKSA 4 3/4 02/14/30,QATAR 3 5/8 11/10/28,Long Y / Short X,1.0,51.95,1.1,1.1,0.0283,105,IG,IG,False,True,True
KSA 4 3/4 01/16/30,UAE 4.05 07/07/32,Long Y / Short X,0.71,52.43,1.1,1.1,0.1633,122,IG,IG,False,True,True
KSA 4 3/4 01/16/30,ARAMCO 4 1/4 04/16/39,Long Y / Short X,0.71,-7.65,1.09,1.09,0.0,122,IG,IG,False,True,True
ARAMCO 3 1/2 11/24/70,PIFKSA 5 1/4 10/13/32,Short Y / Long X,1.02,67.99,-1.09,1.09,0.0129,122,IG,IG,False,True,True
KSA 5 01/16/34,ARAMCO 4 3/8 04/16/49,Short Y / Long X,0.66,-1.64,-1.09,1.09,0.0242,122,IG,IG,False,True,True
ARAMCO 3 1/2 11/24/70,PIFKSA 4 7/8 02/14/35,Short Y / Long X,1.24,29.33,-1.09,1.09,0.0429,122,IG,IG,False,True,True
KSA 5 01/16/34,QATAR 4.4 04/16/50,Short Y / Long X,0.62,34.35,-1.09,1.09,0.0653,122,IG,IG,False,True,True
KSA 5 01/16/34,QATAR 5 3/4 01/20/42,Short Y / Long X,0.74,31.31,-1.09,1.09,0.0657,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,DPWDU 6.85 07/02/37,Short Y / Long X,0.46,31.59,-1.09,1.09,0.0752,122,IG,QUASI,False,True,True
KSA 5 01/16/34,QPETRO 3.3 07/12/51,Short Y / Long X,0.53,33.13,-1.09,1.09,0.0792,122,IG,IG,False,True,True
OMAN 6 1/2 03/08/47,PIFKSA 5 3/8 01/29/54,Long Y / Short X,0.77,40.98,1.09,1.09,0.0805,122,IG,IG,False,True,True
KSA 4 7/8 07/18/33,QATAR 5.103 04/23/48,Short Y / Long X,0.61,36.25,-1.09,1.09,0.096,122,IG,IG,False,True,True
QPETRO 2 1/4 07/12/31,KSA 3 5/8 03/04/28,Short Y / Long X,1.07,2.51,-1.09,1.09,0.1148,122,IG,IG,False,True,True
KSA 4 3/4 01/16/30,ISRAEL 6 1/2 11/06/31,Long Y / Short X,1.0,-27.5,1.09,1.09,0.1214,122,IG,IG,False,True,True
JORDAN 7 3/8 10/10/47,KSA 2 1/4 02/02/33,Long Y / Short X,1.34,201.71,1.09,1.09,0.1334,122,HY,IG,False,True,True
PIFKSA 5 1/4 01/29/34,QPETRO 3.3 07/12/51,Short Y / Long X,0.68,30.83,-1.09,1.09,0.1417,122,IG,IG,False,True,True
KSA 5 01/16/34,QATAR 4.817 03/14/49,Short Y / Long X,0.6,36.9,-1.09,1.09,0.1576,122,IG,IG,False,True,True
PIFKSA 4 3/4 02/14/30,BHRAIN 5 1/2 08/01/33,Long Y / Short X,0.36,9.31,1.09,1.09,0.1645,121,IG,HY,True,True,True
KSA 4 5/8 10/04/47,QATAR 3 3/4 04/16/30,Short Y / Long X,0.89,113.78,-1.09,1.09,0.1672,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,QPETRO 3 1/8 07/12/41,Short Y / Long X,0.61,14.12,-1.09,1.09,0.1793,122,IG,IG,False,True,True
KSA 4 5/8 10/04/47,QATAR 4 5/8 05/29/29,Short Y / Long X,0.87,118.59,-1.09,1.09,0.1952,122,IG,IG,False,True,True
KSA 5 01/16/34,TAQAUH 4.696 04/24/33,Short Y / Long X,0.54,52.79,-1.08,1.08,0.0001,121,IG,QUASI,False,True,True
QATAR 4.4 04/16/50,PIFKSA 4 7/8 02/14/35,Long Y / Short X,1.3,-50.45,1.08,1.08,0.0014,122,IG,IG,False,True,True
KSA 5 01/16/34,QATAR 4 03/14/29,Short Y / Long X,0.71,66.89,-1.08,1.08,0.0043,122,IG,IG,False,True,True
KSA 5 3/4 01/16/54,DPWDU 6.85 07/02/37,Short Y / Long X,0.58,85.29,-1.08,1.08,0.0051,122,IG,QUASI,False,True,True
JORDAN 7 1/2 01/13/29,PIFKSA 5 5/8 07/29/34,Long Y / Short X,0.83,115.63,1.08,1.08,0.0209,122,HY,IG,False,True,True
PIFKSA 4 7/8 02/14/35,QATAR 4.817 03/14/49,Short Y / Long X,0.71,46.53,-1.08,1.08,0.0361,122,IG,IG,False,True,True
KSA 3 1/4 10/22/30,UAE 3 1/4 10/19/61,Long Y / Short X,0.65,9.09,1.08,1.08,0.041,97,IG,IG,False,True,True
KSA 5 01/16/34,ARAMCO 4 1/4 04/16/39,Short Y / Long X,0.65,18.81,-1.08,1.08,0.066,122,IG,IG,False,True,True
OMAN 7 01/25/51,KSA 2 1/4 02/02/33,Long Y / Short X,0.95,94.76,1.08,1.08,0.0691,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,QATAR 9 3/4 06/15/30,Long Y / Short X,0.69,38.76,1.08,1.08,0.1016,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,JORDAN 7 1/2 01/13/29,Short Y / Long X,0.45,-3.38,-1.08,1.08,0.1827,122,IG,HY,False,True,True
BHRAIN 5 1/4 01/25/33,KSA 3 1/4 11/17/51,Long Y / Short X,2.6,-168.51,1.07,1.07,0.057,122,HY,IG,True,True,True
KSA 2 3/4 02/03/32,MOROC 4 12/15/50,Short Y / Long X,0.86,-88.2,-1.07,1.07,0.0687,122,IG,HY,False,True,True
KSA 5 3/8 01/13/31,ADNOCM 4 1/4 09/11/29,Short Y / Long X,0.63,49.94,-1.07,1.07,0.1539,122,IG,IG,False,True,True
EGYPT 7.3 09/30/33,KSA 2 3/4 02/03/32,Long Y / Short X,2.44,150.52,1.07,1.07,0.1602,122,HY,IG,False,True,True
KSA 4 3/4 01/16/30,QPETRO 2 1/4 07/12/31,Long Y / Short X,0.79,22.47,1.06,1.06,0.0,122,IG,IG,False,True,True
KSA 4 3/4 01/16/30,ADNOCM 5 1/8 09/11/54,Long Y / Short X,0.52,10.19,1.06,1.06,0.0037,121,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/34,ADNOCM 5 1/8 09/11/54,Short Y / Long X,0.63,31.03,-1.06,1.06,0.0062,121,IG,IG,False,True,True
KSA 2 3/4 02/03/32,TAQAUH 4 7/8 04/23/30,Short Y / Long X,0.66,40.91,-1.06,1.06,0.0107,122,IG,QUASI,False,True,True
KSA 5 01/18/53,BHRAIN 6 1/4 01/25/51,Long Y / Short X,0.42,39.72,1.06,1.06,0.0166,122,IG,HY,True,True,True
KSA 5 01/16/34,UAE 4.917 09/25/33,Short Y / Long X,0.62,75.56,-1.06,1.06,0.0349,122,IG,IG,False,True,True
KSA 3 5/8 03/04/28,QATAR 3 5/8 11/10/28,Long Y / Short X,0.78,31.7,1.06,1.06,0.0496,105,IG,IG,False,True,True
KSA 2 3/4 02/03/32,QPETRO 3 1/8 07/12/41,Short Y / Long X,0.71,-0.63,-1.06,1.06,0.1118,122,IG,IG,False,True,True
PIFKSA 4 7/8 02/14/35,OMAN 6 08/01/29,Short Y / Long X,1.04,8.75,-1.06,1.06,0.1202,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/34,OMAN 6 1/4 01/25/31,Short Y / Long X,0.96,8.3,-1.06,1.06,0.1351,122,IG,IG,False,True,True
KSA 5 1/4 01/16/50,BHRAIN 5 5/8 09/30/31,Short Y / Long X,0.32,83.79,-1.06,1.06,0.1405,121,IG,HY,True,True,True
OMAN 6 3/4 01/17/48,PIFKSA 5 09/15/35,Short Y / Long X,1.22,30.53,-1.05,1.05,0.0085,122,IG,IG,False,True,True
EGYPT 7 1/2 01/31/27,KSA 4 1/2 04/22/60,Long Y / Short X,2.2,-201.58,1.05,1.05,0.0898,122,HY,IG,False,True,True
KSA 5 1/4 01/16/50,BHRAIN 5 5/8 05/18/34,Short Y / Long X,0.35,66.31,-1.05,1.05,0.1947,122,IG,HY,True,True,True
KSA 3 3/4 01/21/55,QPETRO 2 1/4 07/12/31,Short Y / Long X,1.03,89.31,-1.04,1.04,0.0102,122,IG,IG,False,True,True
KSA 4 5/8 10/04/47,TAQAUH 4 3/8 06/22/26,Short Y / Long X,0.45,142.21,-1.04,1.04,0.1057,122,IG,QUASI,False,True,True
PIFKSA 4 7/8 02/14/35,QPETRO 3.3 07/12/51,Short Y / Long X,0.61,43.82,-1.04,1.04,0.1207,122,IG,IG,False,True,True
PIFKSA 5 3/8 01/29/54,BHRAIN 7 1/2 07/07/37,Long Y / Short X,0.32,96.44,1.04,1.04,0.1687,122,IG,HY,True,True,True
KSA 5 01/16/34,ADNOCM 5 1/8 09/11/54,Short Y / Long X,0.48,33.76,-1.03,1.03,0.0004,121,IG,IG,False,True,True
KSA 2 3/4 02/03/32,KUWIB 4.652 10/09/35,Short Y / Long X,1.09,-14.67,-1.03,1.03,0.0048,122,IG,IG,False,True,True
KSA 5 01/18/53,BHRAIN 5 5/8 09/30/31,Short Y / Long X,0.31,96.33,-1.03,1.03,0.0135,121,IG,HY,True,True,True
KSA 3 1/4 10/22/30,ISRAEL 6 1/2 11/06/31,Long Y / Short X,1.36,-67.38,1.03,1.03,0.0156,97,IG,IG,False,True,True
KSA 5 04/17/49,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.81,105.82,-1.03,1.03,0.0186,122,IG,QUASI,False,True,True
PIFKSA 5 3/8 10/13/2122,DPWDU 6.85 07/02/37,Short Y / Long X,0.62,137.33,-1.03,1.03,0.0304,122,IG,QUASI,False,True,True
KSA 4 1/2 04/17/30,DPWDU 4.7 09/30/49,Short Y / Long X,0.58,-15.2,-1.03,1.03,0.0327,122,IG,QUASI,False,True,True
ARAMCO 6 3/8 06/02/55,KSA 4 1/2 04/17/30,Short Y / Long X,0.98,115.98,-1.03,1.03,0.0471,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/34,UAE 2 10/19/31,Short Y / Long X,0.81,89.87,-1.03,1.03,0.056,122,IG,IG,False,True,True
OMAN 6 08/01/29,PIFKSA 5 5/8 07/29/34,Long Y / Short X,0.69,27.69,1.03,1.03,0.0671,122,IG,IG,False,True,True
KSA 5 01/16/34,MOROC 4 12/15/50,Short Y / Long X,0.74,-47.77,-1.03,1.03,0.0704,122,IG,HY,False,True,True
PIFKSA 5 01/29/29,ESCWPC 4.45 08/01/35,Short Y / Long X,0.39,46.37,-1.03,1.03,0.0979,122,IG,OTHER,False,True,True
BHRAIN 7 1/2 09/20/47,PIFKSA 5 3/8 10/13/2122,Short Y / Long X,1.85,-102.04,-1.03,1.03,0.1148,122,HY,IG,True,True,True
PIFKSA 5 1/4 01/29/34,ADNOCM 4 1/4 09/11/29,Short Y / Long X,0.78,69.14,-1.03,1.03,0.1216,122,IG,IG,False,True,True
ARAMCO 5 7/8 07/17/64,KSA 5 04/17/49,Long Y / Short X,1.04,37.58,1.03,1.03,0.1247,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,TAQAUH 4 3/8 06/22/26,Short Y / Long X,0.36,84.69,-1.03,1.03,0.1481,122,IG,QUASI,False,True,True
KSA 4 3/4 01/18/28,ARAMCO 3 1/4 11/24/50,Long Y / Short X,0.5,-8.02,1.03,1.03,0.1748,122,IG,IG,False,True,True
EGYPT 8 3/4 09/30/51,PIFKSA 5 1/4 10/13/32,Long Y / Short X,1.74,318.28,1.03,1.03,0.1923,122,HY,IG,False,True,True
ISRAEL 6 1/2 11/06/31,KSA 5 1/2 10/25/32,Long Y / Short X,0.65,51.37,1.02,1.02,0.0106,122,IG,IG,False,True,True
ARAMCO 5 3/4 07/17/54,KSA 4 5/8 10/04/47,Long Y / Short X,1.1,10.39,1.02,1.02,0.0243,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,OMAN 6 3/4 01/17/48,Long Y / Short X,0.59,-37.16,1.02,1.02,0.0258,122,IG,IG,False,True,True
KSA 3 3/4 01/21/55,BHRAIN 7 3/4 04/18/35,Short Y / Long X,0.3,88.39,-1.02,1.02,0.0259,122,IG,HY,True,True,True
KSA 5 3/8 01/13/31,ADNOCM 4 1/2 09/11/34,Short Y / Long X,0.63,30.11,-1.02,1.02,0.0503,122,IG,IG,False,True,True
KSA 3 1/4 10/22/30,ARAMCO 4 3/8 04/16/49,Long Y / Short X,0.77,-41.32,1.02,1.02,0.0718,97,IG,IG,False,True,True
DPWDU 5 5/8 09/25/48,KSA 4 1/2 04/17/30,Long Y / Short X,1.64,35.95,1.02,1.02,0.1207,122,QUASI,IG,False,True,True
PIFKSA 5 3/8 01/29/54,UAE 4.917 09/25/33,Short Y / Long X,0.97,139.89,-1.02,1.02,0.1246,122,IG,IG,False,True,True
EGYPT 7 5/8 05/29/32,KSA 2 3/4 02/03/32,Long Y / Short X,2.98,77.19,1.02,1.02,0.15,122,HY,IG,False,True,True
KSA 4 1/2 10/26/46,TAQAUH 4 3/8 06/22/26,Short Y / Long X,0.47,137.24,-1.02,1.02,0.1514,122,IG,QUASI,False,True,True
OMAN 6 3/4 10/28/27,KSA 3 1/4 10/26/26,Long Y / Short X,0.4,84.68,1.01,1.01,0.0012,122,IG,IG,False,True,True
PIFKSA 4 7/8 02/14/35,QATAR 4 1/2 04/23/28,Short Y / Long X,0.95,82.03,-1.01,1.01,0.0075,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,RPCUH 6 08/31/36,Short Y / Long X,0.37,49.38,-1.01,1.01,0.0179,122,IG,OTHER,False,True,True
OMAN 6 3/4 01/17/48,KSA 3 1/4 11/17/51,Long Y / Short X,0.75,65.91,1.01,1.01,0.0496,122,IG,IG,False,True,True
KSA 4 3/4 01/16/30,ARAMCO 4 3/8 04/16/49,Long Y / Short X,0.69,-26.27,1.01,1.01,0.0958,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,QATAR 9 3/4 06/15/30,Long Y / Short X,0.83,56.77,1.01,1.01,0.1057,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,QATAR 4 5/8 05/29/29,Short Y / Long X,0.65,60.32,-1.01,1.01,0.117,122,IG,IG,False,True,True
MOROC 6 1/2 09/08/33,PIFKSA 5 09/15/35,Long Y / Short X,0.82,48.55,1.01,1.01,0.1288,122,HY,IG,False,True,True
PIFKSA 5 1/4 10/13/32,QPETRO 3 1/8 07/12/41,Short Y / Long X,0.84,7.58,-1.01,1.01,0.1669,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,UAE 4.857 07/02/34,Short Y / Long X,0.74,49.87,-1.01,1.01,0.183,122,IG,IG,False,True,True
OMAN 6 1/2 03/08/47,PIFKSA 5 1/4 01/29/34,Long Y / Short X,0.92,69.68,1.0,1.0,0.0012,122,IG,IG,False,True,True
KSA 3.45 02/02/61,BHRAIN 5 1/2 08/01/33,Short Y / Long X,0.33,96.39,-1.0,1.0,0.026,121,IG,HY,True,True,True
KSA 5 01/16/34,OMAN 6 1/4 01/25/31,Short Y / Long X,0.71,19.91,-1.0,1.0,0.0475,122,IG,IG,False,True,True
KSA 4 3/8 04/16/29,DPWDU 5 1/4 12/24/29,Short Y / Long X,0.49,19.01,-1.0,1.0,0.0816,121,IG,QUASI,False,True,True
KSA 5 1/4 01/16/50,BHRAIN 5 1/4 01/25/33,Short Y / Long X,0.33,76.3,-1.0,1.0,0.0875,122,IG,HY,True,True,True
EGYPT 7.6003 03/01/29,KSA 5 1/2 10/25/32,Long Y / Short X,2.36,15.39,1.0,1.0,0.1018,122,HY,IG,False,True,True
KSA 4 1/2 10/26/46,ARAMCO 3 1/2 11/24/70,Long Y / Short X,1.01,-30.33,1.0,1.0,0.124,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/30,ARAMCO 2 1/4 11/24/30,Short Y / Long X,0.75,29.09,-0.99,0.99,0.0049,122,IG,IG,False,True,True
KSA 5 01/16/34,ADNOCM 4 1/4 09/11/29,Short Y / Long X,0.61,62.68,-0.99,0.99,0.0062,122,IG,IG,False,True,True
KSA 5 01/16/34,OMAN 6 1/2 03/08/47,Short Y / Long X,0.71,-24.84,-0.99,0.99,0.0168,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,UAE 3 1/4 10/19/61,Short Y / Long X,0.57,26.65,-0.99,0.99,0.0345,122,IG,IG,False,True,True
OMAN 6 1/2 03/08/47,KSA 4 7/8 07/18/33,Long Y / Short X,1.08,69.66,0.99,0.99,0.041,122,IG,IG,False,True,True
KSA 4 1/2 10/26/46,BHRAIN 6 09/19/44,Long Y / Short X,0.39,40.31,0.99,0.99,0.0547,122,IG,HY,True,True,True
KSA 4 1/2 10/26/46,BHRAIN 6 1/4 01/25/51,Long Y / Short X,0.43,24.52,0.99,0.99,0.0609,122,IG,HY,True,True,True
OMAN 7 01/25/51,KSA 3 1/4 10/22/30,Short Y / Long X,0.9,113.09,-0.99,0.99,0.0667,97,IG,IG,False,True,True
KSA 4 7/8 07/18/33,QATAR 4.4 04/16/50,Short Y / Long X,0.64,31.39,-0.99,0.99,0.0951,122,IG,IG,False,True,True
JORDAN 7 1/2 01/13/29,KSA 2 1/2 02/03/27,Long Y / Short X,0.56,197.67,0.99,0.99,0.1075,122,HY,IG,False,True,True
PIFKSA 5 3/8 01/29/54,OMAN 6 1/4 01/25/31,Short Y / Long X,1.14,49.44,-0.99,0.99,0.1553,122,IG,IG,False,True,True
KSA 4 7/8 07/18/33,QATAR 4.817 03/14/49,Short Y / Long X,0.62,33.91,-0.99,0.99,0.1556,122,IG,IG,False,True,True
KSA 2 3/4 02/03/32,UAE 3 1/4 10/19/61,Short Y / Long X,0.67,13.09,-0.98,0.98,0.0001,122,IG,IG,False,True,True
KSA 3 1/4 11/17/51,QATAR 9 3/4 06/15/30,Short Y / Long X,1.09,108.13,-0.98,0.98,0.0295,122,IG,IG,False,True,True
KSA 4 7/8 07/18/33,ADNOCM 4 1/4 09/11/29,Short Y / Long X,0.65,59.43,-0.98,0.98,0.0711,122,IG,IG,False,True,True
PIFKSA 5 3/8 10/13/2122,BHRAIN 6 1/4 01/25/51,Long Y / Short X,0.4,105.36,0.98,0.98,0.1004,122,IG,HY,True,True,True
KSA 4 3/8 04/16/29,QATAR 4 5/8 06/02/46,Short Y / Long X,0.68,3.25,-0.98,0.98,0.1339,122,IG,IG,False,True,True
KSA 4 7/8 07/18/33,ADNOCM 5 1/8 09/11/54,Short Y / Long X,0.5,30.6,-0.97,0.97,0.0001,121,IG,IG,False,True,True
KUWIB 3 1/2 03/20/27,KSA 2 1/2 02/03/27,Long Y / Short X,0.65,20.45,0.97,0.97,0.0005,122,IG,IG,False,True,True
KSA 5 01/16/34,ADNOCM 4 1/2 09/11/34,Short Y / Long X,0.6,44.07,-0.97,0.97,0.0178,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,TAQAUH 4 7/8 04/23/30,Short Y / Long X,0.57,50.05,-0.97,0.97,0.0184,122,IG,QUASI,False,True,True
KSA 5 04/17/49,QATAR 9 3/4 06/15/30,Short Y / Long X,1.04,108.64,-0.97,0.97,0.0239,122,IG,IG,False,True,True
KSA 5 01/16/34,OMAN 7 3/8 10/28/32,Short Y / Long X,0.71,18.56,-0.97,0.97,0.0244,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,SWEHAN 3 5/8 01/31/49,Short Y / Long X,0.43,42.85,-0.97,0.97,0.0405,122,IG,OTHER,False,True,True
KSA 2 1/4 02/02/33,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.64,55.7,-0.97,0.97,0.0448,122,IG,QUASI,False,True,True
KSA 4 7/8 07/18/33,QATAR 5 3/4 01/20/42,Short Y / Long X,0.78,26.59,-0.97,0.97,0.0457,122,IG,IG,False,True,True
KSA 4 7/8 07/18/33,QPETRO 3.3 07/12/51,Short Y / Long X,0.55,29.18,-0.97,0.97,0.0517,122,IG,IG,False,True,True
KSA 3 1/4 10/22/30,UAE 4.951 07/07/52,Long Y / Short X,0.67,7.18,0.97,0.97,0.0764,97,IG,IG,False,True,True
PIFKSA 5 3/8 01/29/54,OMAN 7 3/8 10/28/32,Short Y / Long X,1.14,46.55,-0.97,0.97,0.1059,122,IG,IG,False,True,True
EGYPT 8 7/8 05/29/50,KSA 2 1/4 02/02/33,Long Y / Short X,2.77,236.05,0.97,0.97,0.125,122,HY,IG,False,True,True
KSA 4 3/4 01/18/28,UAE 4.857 07/02/34,Long Y / Short X,0.63,38.25,0.97,0.97,0.1661,122,IG,IG,False,True,True
OMAN 6 1/2 03/08/47,PIFKSA 5 1/4 10/13/32,Long Y / Short X,0.85,84.92,0.96,0.96,0.0046,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,QATAR 4 1/2 02/27/28,Short Y / Long X,0.57,47.28,-0.96,0.96,0.0069,122,IG,IG,False,True,True
KSA 4 7/8 07/18/33,UAE 2 10/19/31,Short Y / Long X,0.66,77.24,-0.96,0.96,0.0099,122,IG,IG,False,True,True
KSA 5 01/16/34,UAE 4.05 07/07/32,Short Y / Long X,0.65,74.17,-0.96,0.96,0.0102,122,IG,IG,False,True,True
KSA 5 01/16/34,UAE 3 1/4 10/19/61,Short Y / Long X,0.55,40.44,-0.96,0.96,0.0177,122,IG,IG,False,True,True
KSA 2 1/2 02/03/27,EGYPT 7 5/8 11/10/30,Long Y / Short X,0.66,-223.35,0.96,0.96,0.0498,122,IG,HY,False,True,True
TAQAUH 2 04/29/28,KSA 3 1/4 11/17/51,Long Y / Short X,0.48,-7.32,0.96,0.96,0.1311,122,QUASI,IG,False,True,True
KSA 4 3/4 01/18/28,QATAR 3 5/8 11/10/28,Long Y / Short X,0.69,39.28,0.96,0.96,0.1444,105,IG,IG,False,True,True
EGYPT 7 5/8 05/29/32,PIFKSA 5 3/8 10/13/2122,Long Y / Short X,2.76,-288.98,0.96,0.96,0.1649,122,HY,IG,False,True,True
PIFKSA 4 7/8 02/14/35,OMAN 6 1/4 01/25/31,Short Y / Long X,0.85,26.18,-0.96,0.96,0.1973,122,IG,IG,False,True,True
KSA 5 01/18/53,BHRAIN 6 09/19/44,Long Y / Short X,0.37,56.49,0.95,0.95,0.0204,122,IG,HY,True,True,True
OMAN 6 3/4 01/17/48,KSA 3 5/8 03/04/28,Short Y / Long X,1.04,114.75,-0.95,0.95,0.0269,122,IG,IG,False,True,True
KSA 4 5/8 10/04/47,BHRAIN 6 1/4 01/25/51,Long Y / Short X,0.39,40.05,0.95,0.95,0.0525,122,IG,HY,True,True,True
KSA 4 3/8 04/16/29,TAQAUH 6 1/2 10/27/36,Short Y / Long X,0.69,10.05,-0.95,0.95,0.077,122,IG,QUASI,False,True,True
ARAMCO 3 1/4 11/24/50,PIFKSA 5 09/15/35,Short Y / Long X,1.49,-25.2,-0.95,0.95,0.1347,122,IG,IG,False,True,True
EGYPT 8.7002 03/01/49,KSA 2 3/4 02/03/32,Long Y / Short X,1.96,336.68,0.95,0.95,0.1542,122,HY,IG,False,True,True
EGYPT 7 1/2 01/31/27,KSA 3 3/4 01/21/55,Long Y / Short X,2.46,-231.18,0.95,0.95,0.1881,122,HY,IG,False,True,True
KSA 4 5/8 10/04/47,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.8,105.62,-0.94,0.94,0.0206,122,IG,QUASI,False,True,True
KSA 4 7/8 07/18/33,OMAN 6 08/01/29,Short Y / Long X,0.93,-0.95,-0.94,0.94,0.0449,122,IG,IG,False,True,True
QPETRO 1 3/8 09/12/26,KSA 3 5/8 03/04/28,Short Y / Long X,1.37,-45.5,-0.94,0.94,0.0537,122,IG,IG,False,True,True
KSA 4 3/4 01/16/30,QATAR 4 1/2 02/27/28,Short Y / Long X,0.7,56.28,-0.94,0.94,0.0839,122,IG,IG,False,True,True
EGYPT 8 5/8 02/04/30,PIFKSA 4 3/4 02/14/30,Long Y / Short X,1.87,86.77,0.94,0.94,0.1596,122,HY,IG,False,True,True
KSA 3 1/4 10/22/30,QATAR 3 5/8 11/10/28,Long Y / Short X,0.93,35.04,0.93,0.93,0.002,97,IG,IG,False,True,True
OMAN 6 1/2 03/08/47,PIFKSA 4 7/8 02/14/35,Long Y / Short X,1.06,48.46,0.93,0.93,0.0068,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,UAE 3 1/4 10/19/61,Long Y / Short X,0.51,16.1,0.93,0.93,0.016,122,IG,IG,False,True,True
PIFKSA 5 1/4 10/13/32,UAE 4.05 07/07/32,Short Y / Long X,0.92,72.23,-0.93,0.93,0.0259,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,OMAN 7 01/25/51,Long Y / Short X,0.59,-36.14,0.93,0.93,0.0595,122,IG,IG,False,True,True
EGYPT 5.8 09/30/27,KSA 3 5/8 03/04/28,Short Y / Long X,2.87,1.82,-0.93,0.93,0.0625,122,HY,IG,False,True,True
PIFKSA 5 3/8 10/13/2122,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.82,171.83,-0.93,0.93,0.0668,122,IG,QUASI,False,True,True
KSA 5 01/16/34,QATAR 4 7/8 02/27/35,Short Y / Long X,0.84,57.55,-0.93,0.93,0.0816,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,ISRAEL 6 1/2 11/06/31,Long Y / Short X,0.79,-14.38,0.93,0.93,0.1244,122,IG,IG,False,True,True
KSA 5 01/16/34,DPWDU 6.85 07/02/37,Short Y / Long X,0.41,43.52,-0.93,0.93,0.1638,122,IG,QUASI,False,True,True
EGYPT 8 5/8 02/04/30,PIFKSA 5 5/8 07/29/34,Long Y / Short X,2.39,-19.71,0.93,0.93,0.19,122,HY,IG,False,True,True
KSA 4 7/8 07/18/33,MOROC 4 12/15/50,Short Y / Long X,0.79,-59.5,-0.92,0.92,0.0067,122,IG,HY,False,True,True
JORDAN 7 3/8 10/10/47,KSA 2 3/4 02/03/32,Long Y / Short X,1.17,231.58,0.92,0.92,0.0167,122,HY,IG,False,True,True
PIFKSA 5 1/8 02/14/53,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.86,122.65,-0.92,0.92,0.0178,121,IG,QUASI,False,True,True
OMAN 6 3/4 01/17/48,KSA 5 01/18/53,Long Y / Short X,0.8,53.33,0.92,0.92,0.0418,122,IG,IG,False,True,True
KSA 4 1/2 10/26/46,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.85,98.1,-0.92,0.92,0.0463,122,IG,QUASI,False,True,True
KSA 4 3/4 01/18/28,ARAMCO 4 1/4 04/16/39,Long Y / Short X,0.59,-3.18,0.92,0.92,0.0506,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/34,UAE 4.05 07/07/32,Short Y / Long X,0.85,83.09,-0.92,0.92,0.0634,122,IG,IG,False,True,True
KSA 4 7/8 07/18/33,UAE 2 7/8 10/19/41,Short Y / Long X,0.6,44.68,-0.92,0.92,0.0713,122,IG,IG,False,True,True
